potassium glycyrrhetinate;глицирретинат калия
potassium glycyrrhizinate;глицирризинат калия
potassium hempseedate;калий конопляный
potassium hyaluronate;гиалуронат калия
potassium hydrogenated cocoate;гидрогенизированный кокоат калия
potassium hydrogenated palmate;гидрогенизированный пальмат калия
potassium hydrogenated tallowate;гидрогенизированный талловат калия
potassium hydrolyzed polygamma-glutamate;гидролизованный полигамма-глутамат калия
potassium hydroxide;гидроксид калия
kalii hydroxidum;гидроксид калия
potassium hydroxycitrate;гидроксицитрат калия
potassium hydroxystearate;гидроксистеарат калия
potassium iodide;йодистый калий
kalii iodidum;йодистый калий
potassium isodecyl/isostearoyl hydrolyzed rice protein;изодецил/изостеароил калия гидролизованный рисовый белок
potassium isostearate;изостеарат калия
potassium isosteareth-2 phosphate;изостеарет-2 фосфат калия
potassium jojobate;жожобат калия
potassium lactate;лактат калия
potassium lanolate;ланолат калия
potassium laurate;лаурат калия
potassium laureth phosphate;лауретфосфат калия
potassium laureth-10 carboxylate;лаурет-10 карбоксилат калия
potassium laureth-3 carboxylate;лаурет-3 карбоксилат калия
potassium laureth-4 carboxylate;лаурет-4 карбоксилат калия
potassium laureth-5 carboxylate;лаурет-5 карбоксилат калия
potassium laureth-6 carboxylate;лаурет-6 карбоксилат калия
potassium lauroyl collagen amino acids;калий лауроил коллаген аминокислоты
potassium lauroyl glutamate;лауроилглутамат калия
potassium lauroyl glycinate;лауроилглицинат калия
potassium lauroyl hydrolyzed collagen;лауроил калия гидролизованный коллаген
potassium lauroyl hydrolyzed pea protein;лауроил калия гидролизованный белок гороха
potassium lauroyl hydrolyzed soy protein;лауроил калия гидролизованный соевый белок
potassium lauroyl methyl beta-alanine;лауроилметилбетааланин калия
potassium lauroyl oat amino acids;калий лауроил аминокислоты овса
potassium lauroyl pca;лауроил калия рса
potassium lauroyl pea amino acids;калий лауроил аминокислоты гороха
potassium lauroyl sarcosinate;лауроилсаркозинат калия
potassium lauroyl silk amino acids;аминокислоты лауроил шелка калия
potassium lauroyl wheat amino acids;аминокислоты пшеницы лауроил калия
potassium laurus nobilate;калия лавровый благородный
potassium lauryl aspartate;лауриласпартат калия
potassium lauryl hydroxypropyl sulfonate;лаурилгидроксипропилсульфонат калия
potassium lauryl phosphate;лаурилфосфат калия
potassium lauryl sulfate;лаурилсульфат калия
potassium linoleate;линолеат калия
potassium linseedate;линсидат калия
potassium macadamiate;макадамиат калия
potassium magnesium aspartate;аспартат калия-магния
potassium metabisulfite;метабисульфит калия
potassium metaphosphate;метафосфат калия
potassium methoxycinnamate;метоксициннамат калия
potassium methoxysalicylate;метоксисалицилат калия
potassium methyl cocoyl taurate;метилкокоилтаурат калия
potassium methylparaben;метилпарабен калия
potassium monofluorophosphate;монофторфосфат калия
potassium monopersulfate;моноперсульфат калия
potassium myristate;миристат калия
potassium myristoyl glutamate;миристоилглутамат калия
potassium myristoyl hydrolyzed collagen;калий миристоил гидролизованный коллаген
potassium myristyl aspartate;миристил аспартат калия
potassium naphthyl methylhydroxydioxobenzothiazinolate methanone;калия нафтилметилгидроксидиоксобензотиазинолат метанон
potassium nicotinoyl alanyl glutamine;никотиноилаланилглутамин калия
potassium nitrate;азотнокислый калий
potassium o-phenylphenate;о-фенилфенат калия
potassium octatrienoate;октатриеноат калия
potassium octoxynol-12 phosphate;октоксинол-12 фосфат калия
potassium oleate;олеат калия
potassium oleoyl hydrolyzed collagen;олеоил калия гидролизованный коллаген
potassium olivate;оливат калия
potassium olivate/sunflowerseedate;оливат калия / семена подсолнечника
potassium olivoyl hydrolyzed oat protein;оливоил калия гидролизованный белок овса
potassium olivoyl hydrolyzed wheat protein;калия оливоил гидролизованный пшеничный протеин
potassium olivoyl pca;оливоил калия pca
potassium olivoyl/lauroyl wheat amino acids;калия оливоил/лауроил аминокислоты пшеницы
potassium oxide;оксид калия
potassium oxidized microcrystalline cera;микрокристаллическая цера, окисленная калием
potassium oxidized microcrystalline wax;микрокристаллический воск окисленный калием
potassium palm kernelate;ядра пальмового калия
potassium palmate;пальмат калия
potassium palmitate;пальмитат калия
potassium palmitoyl ascorbyl glucoside;пальмитоил аскорбил глюкозид калия
potassium palmitoyl hydrolyzed corn protein;пальмитоил калия, гидролизованный кукурузный протеин
potassium palmitoyl hydrolyzed oat protein;пальмитоил калия, гидролизованный белок овса
potassium palmitoyl hydrolyzed rice protein;пальмитоил калия, гидролизованный рисовый протеин
potassium palmitoyl hydrolyzed sweet almond protein;пальмитоил калия, гидролизованный белок сладкого миндаля
potassium palmitoyl hydrolyzed wheat protein;пальмитоил калия, гидролизованный белок пшеницы
potassium paraben;парабен калия
potassium pca;калий рса
potassium peanutate;арахисовый калий
potassium peg-50 hydrogenated castor oil succinate;сукцинат гидрогенизированного касторового масла ПЭГ-50 калия
potassium perfluorohexyl ethylphosphate;перфторгексилэтилфосфат калия
potassium persulfate;персульфат калия
potassium phenoxide;феноксид калия
potassium phenylbenzimidazole sulfonate;калия фенилбензимидазолсульфонат
potassium phosphate;фосфат калия
kalii dihydrogenophosphas;дигидрогенофосфат калия
potassium polyacrylate;полиакрилат калия
potassium polyphosphate;полифосфат калия
potassium propionate;пропионат калия
potassium propylparaben;пропилпарабен калия
potassium rapeseedate;рапсовый калий
potassium ricinoleate;рицинолеат калия
potassium safflowerate;сафлорат калия
potassium salicylate;салицилат калия
potassium shea butterate;масло ши калия
potassium silicate;силикат калия
potassium sodium tartrate;тартрат калия натрия
potassium sorbate;сорбат калия
kalii sorbas;кали сорбас
potassium soyate;соевый калий
potassium stearate;стеарат калия
potassium stearoyl glutamate;стеароилглутамат калия
potassium stearoyl hydrolyzed collagen;стеароил калия гидролизованный коллаген
potassium stearoyl hydrolyzed rice protein;калий стеароил гидролизованный рисовый протеин
potassium succinate;сукцинат калия
potassium sulfate;сульфат калия
kalii sulfuricum;калий сульфурикум
potassium sulfide;сульфид калия
potassium sulfite;сульфит калия
potassium sulfopropylacrylate;сульфопропилакрилат калия
potassium sunflowerseedate;калий подсолнечника
potassium tallate;таллат калия
potassium tallowate;талловат калия
potassium tartrate;виннокислый калий
potassium taurate;таурат калия
potassium taurine laurate;лаурат таурина калия
potassium taurine lauryl aspartate;таурин лаурил аспартат калия
potassium taurine lauryl/myristyl aspartate;таурин калия лаурил/миристил аспартат
potassium taurine myristyl aspartate;таурин калия миристил аспартат
potassium tetrathionate;тетратионат калия
potassium thiocyanate;тиоцианат калия
potassium thioglycolate;тиогликолят калия
potassium toluenesulfonate;толуолсульфонат калия
potassium trideceth-15 carboxylate;тридецет-15 карбоксилат калия
potassium trideceth-19 carboxylate;тридецет-19 карбоксилат калия
potassium trideceth-3 carboxylate;тридецет-3 карбоксилат калия
potassium trideceth-4 carboxylate;тридецет-4 карбоксилат калия
potassium trideceth-6 phosphate;тридецет-6 фосфат калия
potassium trideceth-7 carboxylate;калия тридецет-7 карбоксилат
potassium trideceth-7 phosphate;тридецет-7 фосфат калия
potassium trisphosphonomethylamine oxide;оксид трифосфонометиламина калия
potassium troclosene;троклозен калия
potassium tsubakiate;цубакиат калия
potassium tyrosyl histidine olivamide;калий тирозилгистидин оливамид
potassium undecylenate;ундециленат калия
potassium undecylenoyl alginate;ундециленоил альгинат калия
potassium undecylenoyl carrageenan;ундециленоил каррагинан калия
potassium undecylenoyl glutamate;ундециленоилглутамат калия
potassium undecylenoyl hydrolyzed collagen;ундециленоил калия гидролизованный коллаген
potassium undecylenoyl hydrolyzed corn protein;ундециленоил калия, гидролизованный кукурузный протеин
potassium undecylenoyl hydrolyzed rice protein;ундециленоил калия, гидролизованный рисовый белок
potassium undecylenoyl hydrolyzed soy protein;ундециленоил калия, гидролизованный соевый белок
potassium undecylenoyl hydrolyzed wheat protein;ундециленоил калия, гидролизованный белок пшеницы
potassium vanadyl tungstate antimonate;антимонат ванадилвольфрамата калия
potassium xylenesulfonate;ксиленсульфонат калия
potato sh-oligopeptide-1;картофельный sh-олигопептид-1
potato sh-oligopeptide-2;картофельный sh-олигопептид-2
potato sh-polypeptide-1;картофельный sh-полипептид-1
potato sh-polypeptide-11;картофельный sh-полипептид-11
potato sh-polypeptide-9;картофельный sh-полипептид-9
potato starch dodecenylsuccinate;картофельный крахмал додеценилсукцинат
potato starch modified;модифицированный картофельный крахмал
potentilla anemonifolia extract;экстракт лапчатки анемонилистной
potentilla anserina extract;экстракт лапчатки гусиной
potentilla chinensis callus culture conditioned media;кондиционированная среда для культуры каллуса Potentilla chinensis
potentilla chinensis callus extract;Экстракт каллуса лапчатки китайской
potentilla chinensis extract;Экстракт китайского горшка
potentilla chinensis phytoplacenta extract;экстракт фитоплаценты лапчатки китайской
potentilla erecta extract;извлечь стоячий горшок
potentilla erecta root extract;экстракт корня лапчатки
potentilla erecta root/(hamamelis virginiana/rosmarinus officinalis/salvia officinalis) leaf/thymus vulgaris flower/leaf/stem extract;Potentilla erecta root/(hamamelis virginiana/rosmarinus officinalis/salvia officinalis) лист/экстракт цветков/листьев/стебля тимьяна обыкновенного
potentilla fragarioides extract;экстракт лапчатки ломкой
potentilla fulgens extract;вытащить сияющий горшок
potentilla miyabei callus extract;Экстракт мозолей лапчатки миябей
potentilla stolonifera extract;экстракт лапчатки столонифера
poterium officinale leaf extract;экстракт листьев poterium officinale
poterium officinale root extract;Экстракт корня травянистого лекарственного
poterium sanguisorba root extract;экстракт корня poterium bloodsorba
pothomorphe umbellata leaf extract;экстракт листьев потоморфы зонтиковидной
pothomorphe umbellata root extract;Экстракт корня зонтичной потхоморфы
poulsenia armata sap;Поульсения вооруженная сок
pourthiaea villosa leaf extract;Экстракт листьев пуртиеи мохнатой
pouteria lucuma pulp extract;Экстракт мякоти Pouteria lucuma
pouteria lucuma seed extract;Экстракт семян Pouteria lucuma
pouteria sapota seed butter;масло семян pouteria sapota
pouteria sapota seed oil;масло семян pouteria sapota
pouzolzia pentandra extract;Экстракт пузолции пентандры
pouzolzia zeylanica leaf/stem extract;Экстракт листьев/стеблей пузолзии зейланики
ppg-1 beheneth-15;ппг-1 бегенет-15
ppg-1 hydroxyethyl caprylamide;ppg-1 гидроксиэтилкаприламид
ppg-1 hydroxypropyltrimonium cassia;ppg-1 гидроксипропилтримониум кассия
ppg-1 hydroxypropyltrimonium cellulose;ppg-1 гидроксипропилтримониевая целлюлоза
ppg-1 trideceth-13;пгг-1 тридецет-13
ppg-1 trideceth-6;пг-1 тридецет-6
ppg-1-ceteth-1;пг-1-цетет-1
ppg-1-ceteth-10;пг-1-цетет-10
ppg-1-ceteth-20;пг-1-цетет-20
ppg-1-ceteth-5;пг-1-цетет-5
ppg-1-deceth-4;ppg-1-дечет-4
ppg-1-deceth-5;ppg-1-дечет-5
ppg-1-deceth-6;ppg-1-дечет-6
ppg-1-deceth-7;ppg-1-дечет-7
ppg-1-isodeceth-4;пг-1-изодецет-4
ppg-1-isodeceth-6;пг-1-изодецет-6
ppg-1-isodeceth-7;пг-1-изодецет-7
ppg-1-isodeceth-9;пг-1-изодецет-9
ppg-1-peg-9 lauryl glycol ether;ppg-1-peg-9 эфир лаурилгликоля
ppg-1/peg-1 stearamine;ppg-1/peg-1 стеарамин
ppg-10 butanediol;пг-10 бутандиол
ppg-10 caprylyl ether;ppg-10 каприлиловый эфир
ppg-10 cetyl ether;ppg-10 цетиловый эфир
ppg-10 cetyl ether phosphate;ppg-10 фосфат цетилового эфира
ppg-10 glyceryl ether;глицериловый эфир пг-10
ppg-10 jojoba acid;ppg-10 кислота жожоба
ppg-10 jojoba alcohol;pg-10 жожоба спирт
ppg-10 lanolin alcohol ether;ppg-10 эфир ланолинового спирта
ppg-10 lauryl ether;ppg-10 лауриловый эфир
ppg-10 methyl glucose ether;ppg-10 метиловый эфир глюкозы
ppg-10 oleyl ether;олеиловый эфир пгг-10
ppg-10 sorbitol;ППГ-10 сорбитол
ppg-10 tocophereth-30;пгг-10 токоферет-30
ppg-10-buteth-9;ппг-10-бутет-9
ppg-10-ceteareth-20;пг-10-цетеарет-20
ppg-10/peg-10 methicone;ппг-10/пег-10 метикон
ppg-11 stearyl ether;ppg-11 стеариловый эфир
ppg-12;пг-12
ppg-12 butyl ether;бутиловый эфир пг-12
ppg-12 butyl ether dimethicone;ppg-12 бутиловый эфир диметикон
ppg-12 capryleth-18;ппг-12 каприлет-18
ppg-12 diglucosyl c14-18 acidate;ppg-12 диглюкозил c14-18 ацидат
ppg-12 dimethicone;ппг-12 диметикон
ppg-12-buteth-12;ппг-12-бутет-12
ppg-12-buteth-16;ппг-12-бутет-16
ppg-12-laneth-50;пг-12-ланет-50
ppg-12-peg-50 lanolin;ппг-12-пэг-50 ланолин
ppg-12-peg-65 lanolin oil;ppg-12-peg-65 ланолиновое масло
ppg-12/smdi copolymer;сополимер ппг-12/смди
ppg-120 butyl ether;ППГ-120 бутиловый эфир
ppg-13;пг-13
ppg-13-decyltetradeceth-24;пг-13-децилтетрадецет-24
ppg-14 butyl ether;бутиловый эфир пгг-14
ppg-14 diglyceryl ether;ppg-14 диглицериловый эфир
ppg-14 laureth-60 hexyl dicarbamate;ppg-14 лаурет-60 гексилдикарбамат
ppg-14 laureth-60 isophoryl dicarbamate;ppg-14 лаурет-60 изофорилдикарбамат
ppg-14 palmeth-60 hexyl dicarbamate;ppg-14 пальмет-60 гексилдикарбамат
ppg-14 polyglyceryl-2 ether;ppg-14 полиглицерил-2 эфир
ppg-14-deceth-6;ppg-14-дечет-6
ppg-15;пг-15
ppg-15 butyl ether;ППГ-15 бутиловый эфир
ppg-15 isostearate;ppg-15 изостеарат
ppg-15 stearate;ppg-15 стеарат
ppg-15 stearyl ether;ppg-15 стеариловый эфир
ppg-15 stearyl ether benzoate;ppg-15 стеариловый эфир бензоат
ppg-15-buteth-20;пг-15-бутет-20
ppg-16;пг-16
ppg-16 butyl ether;ППГ-16 бутиловый эфир
ppg-16 glyceryl ether;ППГ-16 глицериловый эфир
ppg-17;пг-17
ppg-17 butyl ether;бутиловый эфир пг-17
ppg-17 dioleate;ППГ-17 диолеат
ppg-17-buteth-17;ппг-17-бутет-17
ppg-17/ipdi/dmpa copolymer;сополимер пг-17/ипди/дмпа
ppg-18 butyl ether;бутиловый эфир пгг-18
ppg-18 diglyceryl ether;ppg-18 диглицериловый эфир
ppg-19-buteth-19;пг-19-бутет-19
ppg-2 arginine;ППГ-2 аргинин
ppg-2 butyl ether;ППГ-2 бутиловый эфир
ppg-2 c12-13 alketh-8;ppg-2 c12-13 алкет-8
ppg-2 c12-13 pareth-8;ппг-2 с12-13 парет-8
ppg-2 c12-15 alketh-6;ppg-2 c12-15 алкет-6
ppg-2 c12-15 pareth-6;ппг-2 с12-15 парет-6
ppg-2 c9-11 alketh-11;ppg-2 c9-11 алкет-11
ppg-2 c9-11 alketh-5;ppg-2 c9-11 алкет-5
ppg-2 c9-11 alketh-7;ppg-2 c9-11 алкет-7
ppg-2 c9-11 alketh-8;ppg-2 c9-11 алкет-8
ppg-2 c9-11 pareth-11;ппг-2 c9-11 парет-11
ppg-2 c9-11 pareth-5;ппг-2 c9-11 парет-5
ppg-2 c9-11 pareth-7;ппг-2 с9-11 парет-7
ppg-2 c9-11 pareth-8;ппг-2 с9-11 парет-8
ppg-2 cocamide;кокамид ппг-2
ppg-2 cocamine;ппг-2 кокамин
ppg-2 dimethicone;ппг-2 диметикон
ppg-2 glyceryl ether;глицериловый эфир ppg-2
ppg-2 hydrogenated tallowamine;ppg-2 гидрогенизированный таллоамин
ppg-2 hydroxyethyl cocamide;ppg-2 гидроксиэтилкокамид
ppg-2 hydroxyethyl coco/isostearamide;ppg-2 гидроксиэтилкоко/изостеарамид
ppg-2 hydroxypropyltrimonium cellulose;ppg-2 гидроксипропилтримониевая целлюлоза
ppg-2 isoceteth-20 acetate;ppg-2 изосетет-20 ацетат
ppg-2 isostearate;ppg-2 изостеарат
ppg-2 lanolin alcohol ether;ppg-2 эфир ланолинового спирта
ppg-2 lauryl ether maleamide;ppg-2 лауриловый эфир малеамид
ppg-2 methyl ether;метиловый эфир ППГ-2
ppg-2 methyl ether acetate;ацетат метилового эфира ppg-2
ppg-2 myristyl ether propionate;ppg-2 пропионат миристилового эфира
ppg-2 neopentyl glycol diacrylate;ppg-2 диакрилат неопентилгликоля
ppg-2 phenyl ether;PPG-2 фениловый эфир
ppg-2 propyl ether;пропиловый эфир ppg-2
ppg-2 tallowamine;ppg-2 таллоамин
ppg-2 tocophereth-5;пг-2 токоферет-5
ppg-2-buteth-1;пг-2-бутет-1
ppg-2-buteth-2;пг-2-бутет-2
ppg-2-buteth-3;пг-2-бутет-3
ppg-2-ceteareth-9;пг-2-цетеарет-9
ppg-2-ceteth-1;пг-2-цетет-1
ppg-2-ceteth-10;пг-2-цетет-10
ppg-2-ceteth-12;пг-2-цетет-12
ppg-2-ceteth-20;пг-2-цетет-20
ppg-2-ceteth-5;пг-2-цетет-5
ppg-2-deceth-10;ppg-2-дечет-10
ppg-2-deceth-12;ppg-2-дечет-12
ppg-2-deceth-15;ppg-2-дечет-15
ppg-2-deceth-20;ppg-2-дечет-20
ppg-2-deceth-3;ppg-2-дечет-3
ppg-2-deceth-30;ppg-2-дечет-30
ppg-2-deceth-40;ppg-2-deceth-40
ppg-2-deceth-5;ppg-2-дечет-5
ppg-2-deceth-50;ppg-2-deceth-50
ppg-2-deceth-60;ppg-2-deceth-60
ppg-2-deceth-7;ppg-2-дечет-7
ppg-2-deceth-8;ppg-2-дечет-8
ppg-2-isodeceth-10;пг-2-изодецет-10
ppg-2-isodeceth-12;пг-2-изодецет-12
ppg-2-isodeceth-18;пг-2-изодецет-18
ppg-2-isodeceth-25;пг-2-изодецет-25
ppg-2-isodeceth-4;пг-2-изодецет-4
ppg-2-isodeceth-6;пг-2-изодецет-6
ppg-2-isodeceth-8;пг-2-изодецет-8
ppg-2-isodeceth-9;пг-2-изодецет-9
ppg-2-laureth-12;пгг-2-лаурет-12
ppg-2-laureth-5;пг-2-лаурет-5
ppg-2-laureth-8;пг-2-лаурет-8
ppg-2-peg-11 hydrogenated lauryl alcohol ether;ppg-2-peg-11 гидрогенизированный эфир лаурилового спирта
ppg-2/peg-8 cocoate;кокоат ppg-2/peg-8
ppg-20;пг-20
ppg-20 butyl ether;ППГ-20 бутиловый эфир
ppg-20 cetyl ether;цетиловый эфир пгг-20
ppg-20 diglyceryl ether;ppg-20 диглицериловый эфир
ppg-20 lanolin alcohol ether;ppg-20 эфир ланолинового спирта
ppg-20 methyl glucose ether;ppg-20 метиловый эфир глюкозы
ppg-20 methyl glucose ether acetate;ацетат эфира метилглюкозы PPG-20
ppg-20 methyl glucose ether distearate;ppg-20 дистеарат метилглюкозного эфира
ppg-20 oleyl ether;олеиловый эфир пг-20
ppg-20 tocophereth-5;пг-20 токоферет-5
ppg-20 tocophereth-50;пг-20 токоферет-50
ppg-20-buteth-30;пг-20-бутет-30
ppg-20-decyltetradeceth-10;пг-20-децилтетрадецет-10
ppg-20-glycereth-30;ппг-20-глицерет-30
ppg-20-laureth-12;пг-20-лаурет-12
ppg-20-peg-20 hydrogenated lanolin;ppg-20-peg-20 гидрогенизированный ланолин
ppg-21 butyl ether phosphate;ppg-21 фосфат бутилового эфира
ppg-22 butyl ether;бутиловый эфир пг-22
ppg-23 oleyl ether;олеиловый эфир пг-23
ppg-23-peg-4 trimethylolpropane;пг-23-пэг-4 триметилолпропан
ppg-23-steareth-34;пг-23-стерет-34
ppg-24 butyl ether;ППГ-24 бутиловый эфир
ppg-24 diglyceryl ether;ppg-24 диглицериловый эфир
ppg-24-buteth-27;пг-24-бутет-27
ppg-24-glycereth-24;ппг-24-глицерет-24
ppg-24-peg-21 tallowaminopropylamine;ppg-24-peg-21 таллоуаминопропиламин
ppg-25 butyl ether phosphate;ppg-25 фосфат бутилового эфира
ppg-25 diethylmonium chloride;ppg-25 диэтилмония хлорид
ppg-25 dimethicone;ппг-25 диметикон
ppg-25 methyl glucose ether;ppg-25 метиловый эфир глюкозы
ppg-25 sorbitol;ППГ-25 сорбит
ppg-25-glycereth-22;ппг-25-глицерет-22
ppg-25-laureth-25;пг-25-лаурет-25
ppg-25-peg-25 trimethylolpropane;пг-25-пэг-25 триметилолпропан
ppg-26;пг-26
ppg-26 butyl ether;бутиловый эфир пг-26
ppg-26 oleate;олеат ppg-26
ppg-26-buteth-26;пг-26-бутет-26
ppg-26/dimer dilinoleate copolymer;ППГ-26/сополимер димер дилинолеата
ppg-26/hdi copolymer;сополимер ппг-26/хди
ppg-26/tdi copolymer;сополимер ппг-26/тди
ppg-27 dimethicone;пг-27 диметикон
ppg-27 glyceryl ether;глицериловый эфир пг-27
ppg-28 cetyl ether;ppg-28 цетиловый эфир
ppg-28-buteth-35;пг-28-бутет-35
ppg-3;пг-3
ppg-3 benzyl ether ethylhexanoate;ppg-3 бензиловый эфир этилгексаноат
ppg-3 benzyl ether myristate;ppg-3 миристат бензилового эфира
ppg-3 butyl ether;ППГ-3 бутиловый эфир
ppg-3 c12-14 sec-alketh-7;ppg-3 c12-14 сек-алкет-7
ppg-3 c12-14 sec-pareth-7;ppg-3 c12-14 сек-парет-7
ppg-3 caprylyl ether;ppg-3 каприлиловый эфир
ppg-3 dipivalate;пг-3 дипивалат
ppg-3 glyceryl ether;глицериловый эфир пг-3
ppg-3 glyceryl ether diacrylate/adipate;ppg-3 диакрилат/адипат глицерилового эфира
ppg-3 glyceryl ether triacrylate;ppg-3 триакрилат глицерилового эфира
ppg-3 hydrogenated castor oil;ППГ-3 гидрогенизированное касторовое масло
ppg-3 hydroxyethyl soyamide;ppg-3 гидроксиэтилсоамид
ppg-3 isostearyl methyl ether;ppg-3 изостеарилметиловый эфир
ppg-3 methyl ether;метиловый эфир ППГ-3
ppg-3 myristyl ether;ppg-3 миристиловый эфир
ppg-3 myristyl ether macadamiate;ppg-3 макадамиат миристилового эфира
ppg-3 myristyl ether neoheptanoate;PPG-3 неогептаноат миристилового эфира
ppg-3 tallow aminopropylamine;ppg-3 талловый аминопропиламин
ppg-3 trimethylolpropane triacrylate;триакрилат триметилолпропана ppg-3
ppg-3-buteth-5;пг-3-бутет-5
ppg-3-deceth-2 carboxylic acid;пг-3-децет-2 карбоновая кислота
ppg-3-isodeceth-1;пг-3-изодецет-1
ppg-3-isosteareth-9;пг-3-изостеарет-9
ppg-3-laureth-10;пг-3-лаурет-10
ppg-3-laureth-12;пг-3-лаурет-12
ppg-3-laureth-8;пг-3-лаурет-8
ppg-3-laureth-9;пг-3-лаурет-9
ppg-3-myreth-11;пг-3-мирет-11
ppg-3-myreth-3;пг-3-мирет-3
ppg-3-peg-6 oleyl ether;олеиловый эфир пг-3-пэг-6
ppg-30;пг-30
ppg-30 butyl ether;ППГ-30 бутиловый эфир
ppg-30 cetyl ether;ППГ-30 цетиловый эфир
ppg-30 ethylhexeth-4 phosphate;ppg-30 этилгексет-4 фосфат
ppg-30 isocetyl ether;ppg-30 изоцетиловый эфир
ppg-30 lanolin alcohol ether;ppg-30 эфир ланолинового спирта
ppg-30 oleyl ether;олеиловый эфир пг-30
ppg-30 steareth-4;ppg-30 стеарет-4
ppg-30 tocophereth-70;пг-30 токоферет-70
ppg-30-buteth-30;пг-30-бутет-30
ppg-30-capryleth-4 phosphate;пг-30-каприлет-4 фосфат
ppg-33;пг-33
ppg-33 butyl ether;ППГ-33 бутиловый эфир
ppg-33 sorbitol;ППГ-33 сорбит
ppg-33-buteth-45;пг-33-бутет-45
ppg-34;пг-34
ppg-34 phosphate;ППГ-34 фосфат
ppg-34-steareth-3;пг-34-стерет-3
ppg-35 butyl ether phosphate;ppg-35 фосфат бутилового эфира
ppg-35/ppg-51 glyceryl ether/ipdi crosspolymer;глицериловый эфир ppg-35/ppg-51/кроссполимер ипди
ppg-36 oleate;олеат ppg-36
ppg-36-buteth-36;пг-36-бутет-36
ppg-37 oleyl ether;олеиловый эфир пг-37
ppg-38 steareth-6;ppg-38 стеарет-6
ppg-38-buteth-37;пг-38-бутет-37
ppg-4 butyl ether;ППГ-4 бутиловый эфир
ppg-4 c12-14 sec-alketh-5;ppg-4 c12-14 сек-алкет-5
ppg-4 c12-14 sec-pareth-5;ppg-4 c12-14 сек-парет-5
ppg-4 c13-15 alketh-15;ппг-4 с13-15 алкет-15
ppg-4 c13-15 pareth-15;ппг-4 с13-15 парет-15
ppg-4 caprylyl ether;ppg-4 каприлиловый эфир
ppg-4 diglyceryl ether;ppg-4 диглицериловый эфир
ppg-4 isodeceth-3;пг-4 изодесет-3
ppg-4 jojoba acid;пгг-4 кислота жожоба
ppg-4 jojoba alcohol;pg-4 жожоба спирт
ppg-4 laureth-2;пгг-4 лаурет-2
ppg-4 laureth-5;пгг-4 лаурет-5
ppg-4 laureth-7;пгг-4 лаурет-7
ppg-4 lauryl ether;ppg-4 лауриловый эфир
ppg-4 methyl ether;метиловый эфир пгг-4
ppg-4 myristyl ether;ppg-4 миристиловый эфир
ppg-4 oleth-10 dimethicone;ppg-4 олет-10 диметикон
ppg-4 trideceth-6;пг-4 тридецет-6
ppg-4-buteth-4;пг-4-бутет-4
ppg-4-ceteareth-12;пг-4-цетеарет-12
ppg-4-ceteth-1;пг-4-цетет-1
ppg-4-ceteth-10;пг-4-цетет-10
ppg-4-ceteth-20;пг-4-цетет-20
ppg-4-ceteth-5;пг-4-цетет-5
ppg-4-deceth-4;ppg-4-дечет-4
ppg-4-deceth-6;ppg-4-дечет-6
ppg-4-isodeceth-10;пг-4-изодецет-10
ppg-4-laureth-15;пг-4-лаурет-15
ppg-40 butyl ether;ППГ-40 бутиловый эфир
ppg-40 diethylmonium chloride;ppg-40 диэтилмония хлорид
ppg-40-peg-60 lanolin oil;ppg-40-peg-60 ланолиновое масло
ppg-41 sorbitol;ППГ-41 сорбит
ppg-5 butyl ether;ППГ-5 бутиловый эфир
ppg-5 c12-14 sec-alketh-7;ppg-5 c12-14 сек-алкет-7
ppg-5 c12-14 sec-alketh-9;ppg-5 c12-14 сек-алкет-9
ppg-5 c12-14 sec-pareth-7;ppg-5 c12-14 сек-парет-7
ppg-5 c12-14 sec-pareth-9;ppg-5 c12-14 сек-парет-9
ppg-5 c9-15 alketh-6;ppg-5 c9-15 алкет-6
ppg-5 c9-15 pareth-6;ппг-5 с9-15 парет-6
ppg-5 caprylyl ether;каприлиловый эфир ППГ-5
ppg-5 lanolate;ланолат пг-5
ppg-5 lanolin alcohol ether;ppg-5 эфир ланолинового спирта
ppg-5 lanolin wax;ППГ-5 ланолиновый воск
ppg-5 lanolin wax glyceride;ppg-5 ланолин воск глицерид
ppg-5 methacrylate;ППГ-5 метакрилат
ppg-5 pentaerythrityl ether;ППГ-5 пентаэритритовый эфир
ppg-5 phytosterol;ппг-5 фитостерин
ppg-5 tocophereth-2;пг-5 токоферет-2
ppg-5 tocopheryl ether;ppg-5 токофериловый эфир
ppg-5-buteth-5;ппг-5-бутет-5
ppg-5-buteth-7;пг-5-бутет-7
ppg-5-ceteth-10 phosphate;ppg-5-цетет-10 фосфат
ppg-5-ceteth-20;пг-5-цетет-20
ppg-5-laureth-5;пг-5-лаурет-5
ppg-50 cetyl ether;ППГ-50 цетиловый эфир
ppg-50 glyceryl ether;глицериловый эфир ppg-50
ppg-50 oleyl ether;олеиловый эфир ППГ-50
ppg-51;пг-51
ppg-51/smdi copolymer;сополимер ппг-51/смди
ppg-52;пг-52
ppg-52 butyl ether;ppg-52 бутиловый эфир
ppg-53 butyl ether;бутиловый эфир пг-53
ppg-55 glyceryl ether;ППГ-55 глицериловый эфир
ppg-6;пг-6
ppg-6 c12-15 alketh-12;ppg-6 c12-15 алкет-12
ppg-6 c12-15 pareth-12;ппг-6 с12-15 парет-12
ppg-6 c12-18 alketh-11;ppg-6 c12-18 алкет-11
ppg-6 c12-18 pareth-11;ппг-6 с12-18 парет-11
